date,new_diagnoses,new_deaths,new_tests,date
2021-03-14,117.74155160414311,12.96331306024707,3620.965016620411,2021-03-14
2021-03-15,116.73008756337586,13.008987339227435,3661.9996861418667,2021-03-15
2021-03-16,115.75360351761786,12.705363112496967,3712.594151006281,2021-03-16
2021-03-17,114.79432561808433,12.180597882214943,3773.9661949074666,2021-03-17
2021-03-18,113.83187773490845,11.571765342627636,3829.9113894699412,2021-03-18
2021-03-19,112.85702112514856,10.988070395466547,3858.7967894395347,2021-03-19
2021-03-20,111.8809894725839,10.490579458800966,3848.3484738332163,2021-03-20
2021-03-21,110.93329614237689,10.098094530571101,3802.2353104239496,2021-03-21
2021-03-22,110.04702709778184,9.810012865487522,3735.1169345192416,2021-03-22
2021-03-23,109.23566862410394,9.634430877320682,3661.302951347558,2021-03-23
